ID,公司,職務,類別,工作內容,風險等級,自動化風險分數
095b3b5e-e611-46aa-8496-1cf1c2ab1aa0,百滋國際股份有限公司,資訊部數位管理師,資料庫管理人員,"我們是知名的北歐時尚消費性電子產品集團 Pezcrown 百滋國際，代理許多兼具科技與時尚的知名品牌，包含 Marshall, Urbanears, Sudio, Happy Plugs, Gaston Luga, Adidas 等，並擁有自營北歐電子時尚選品店 Urban Units、延伸品牌北歐風咖啡廳 UUCAFE 及自有奢華新健康品牌 THORA，我們的目標是帶領消費者將品味與流行體現在日常生活中，提供超越客戶期望的服務。

你是技術控嗎？熱愛解決問題並讓系統運行得更順暢嗎？我們正在尋找一位對技術、數據和流程改進充滿熱情的人，來加入我們團隊，幫助我們精簡運作，讓每個工作變得更有效率、更順利、更有趣、更快速~我們樂於嘗試多樣化的AI工具，幫助我們達到這些目標。

Visit our website: https://www.pezcrown.com/

【工作內容】
1. AI工具推廣：協助團隊更深入地理解和使用AI工具，透過培訓和支援，確保團隊充分利用AI技術，提升工作效率。
2. 數據前處理： 清理和處理大量數據，確保資料品質，以支援機器學習(AI)模型的訓練和測試。
3. 精熟 Ubuntu 相關設定、Docker使用與管理
4. 程式語言:  精通 SQL 語法熟練運用 SQL 在各種關聯式資料庫中操作和分析數據、Python能在模型開發、數據處理和自動化上高效工作。
5. 查看設備日誌並分析網絡安全事件的根本原因
6. 網絡安全漏洞評估和修補
7. 防止病毒和端點安全系統管理和故障排除
8. Windows server更新與管理(AWS)
9. 計劃和主導網路安全相關稽核活動
10. 協助制訂系統規劃書、系統規範與規格書。
11. 促進系統之自動化規劃與建置
12. 維護現有軟體程式的修改與除錯管理

【專業技能】
1.熟悉SQL
2.熟悉Python
3.相關經驗至少2年以上者 

【超級加分】
1.有撰寫Php的經驗
2.曾經使用過AWS、Linux等經驗者

如果你擁有以下特質，請不要猶豫
1. 熱衷於解決問題，勇於面對挑戰。
2. 樂於學習新的專業技能，並不斷自我提升。
3. 享受團隊合作與知識分享，願意與他人共同成長。

為什麼你會愛上這份工作？
• 成為技術創新的關鍵角色 
• 與有趣且具有前瞻性的團隊合作 
• 參與令人興奮且突破現狀的項目 
• 彈性工作環境，提供成長空間 
如果你準備好推動創新並保持我們的系統處於最佳狀態，我們期待你的加入！",低風險,0.288
095b3b5e-e611-46aa-8496-1cf1c2ab1aa0,百滋國際股份有限公司,資訊部數位管理師,資安主管,"我們是知名的北歐時尚消費性電子產品集團 Pezcrown 百滋國際，代理許多兼具科技與時尚的知名品牌，包含 Marshall, Urbanears, Sudio, Happy Plugs, Gaston Luga, Adidas 等，並擁有自營北歐電子時尚選品店 Urban Units、延伸品牌北歐風咖啡廳 UUCAFE 及自有奢華新健康品牌 THORA，我們的目標是帶領消費者將品味與流行體現在日常生活中，提供超越客戶期望的服務。

你是技術控嗎？熱愛解決問題並讓系統運行得更順暢嗎？我們正在尋找一位對技術、數據和流程改進充滿熱情的人，來加入我們團隊，幫助我們精簡運作，讓每個工作變得更有效率、更順利、更有趣、更快速~我們樂於嘗試多樣化的AI工具，幫助我們達到這些目標。

Visit our website: https://www.pezcrown.com/

【工作內容】
1. AI工具推廣：協助團隊更深入地理解和使用AI工具，透過培訓和支援，確保團隊充分利用AI技術，提升工作效率。
2. 數據前處理： 清理和處理大量數據，確保資料品質，以支援機器學習(AI)模型的訓練和測試。
3. 精熟 Ubuntu 相關設定、Docker使用與管理
4. 程式語言:  精通 SQL 語法熟練運用 SQL 在各種關聯式資料庫中操作和分析數據、Python能在模型開發、數據處理和自動化上高效工作。
5. 查看設備日誌並分析網絡安全事件的根本原因
6. 網絡安全漏洞評估和修補
7. 防止病毒和端點安全系統管理和故障排除
8. Windows server更新與管理(AWS)
9. 計劃和主導網路安全相關稽核活動
10. 協助制訂系統規劃書、系統規範與規格書。
11. 促進系統之自動化規劃與建置
12. 維護現有軟體程式的修改與除錯管理

【專業技能】
1.熟悉SQL
2.熟悉Python
3.相關經驗至少2年以上者 

【超級加分】
1.有撰寫Php的經驗
2.曾經使用過AWS、Linux等經驗者

如果你擁有以下特質，請不要猶豫
1. 熱衷於解決問題，勇於面對挑戰。
2. 樂於學習新的專業技能，並不斷自我提升。
3. 享受團隊合作與知識分享，願意與他人共同成長。

為什麼你會愛上這份工作？
• 成為技術創新的關鍵角色 
• 與有趣且具有前瞻性的團隊合作 
• 參與令人興奮且突破現狀的項目 
• 彈性工作環境，提供成長空間 
如果你準備好推動創新並保持我們的系統處於最佳狀態，我們期待你的加入！",低風險,0.236
6c4802ae-2dc6-492a-859a-328ef4e5362a,禾木園藝,交通部公路局東區養護工程分局獨立山工務段助理,工務人員／助理,"1. 負責工地現場巡視及業務處理。
2. 配合工程預算，製作發包標單。
3. 負責各項行政庶務工作（如：合約製作、檔案管理、報價、請款與預算控管）。
4. 負責接聽電話及訪客接待。
5. 聯繫廠商並追蹤修繕進度。
(周休二日、年終獎金、特休假)",中風險,0.36
6c4802ae-2dc6-492a-859a-328ef4e5362a,禾木園藝,交通部公路局東區養護工程分局獨立山工務段助理,其他資訊專業人員,"1. 負責工地現場巡視及業務處理。
2. 配合工程預算，製作發包標單。
3. 負責各項行政庶務工作（如：合約製作、檔案管理、報價、請款與預算控管）。
4. 負責接聽電話及訪客接待。
5. 聯繫廠商並追蹤修繕進度。
(周休二日、年終獎金、特休假)",中風險,0.345
546ad785-6dd3-4412-8e9b-fff1beb2a5a3,夏木樂股份有限公司,網站與軟體專案經理 (PM/TPM/SA),軟體專案管理師,"我們是一間設計與軟體工程並重的公司，主要服務中大型企業建置網站或軟體系統。目前正在招募具有軟體管理經驗，並能夠替客戶規劃解決方案的專案經理。

## 工作內容： 

- 瞭解客戶需求，進行網站企劃，規劃符合客戶需求之網站規格
- 根據需求繪製 Wireframe，與團隊溝通系統規格
- 輔助業務人員報價前之系統企劃相關事宜
- 控管專案整體時程，負責與客戶端及內部溝通協調
- 維繫客戶，處理維保與系統調整等事宜

## 能力需求

- 曾擔任 PM, SA, PO 等軟體管理工作或洽談過軟體開發需求等相關經驗
- 曾有完整專案規劃與執行經驗
- 擅長各類現代化雲端工作輔助工具 (Gmail, Google Drive, Trello 等)
- 溝通能力佳，能正確傳達資訊，協助內外部工作協調
- 不害怕學習新知與技術，藉由技術知識加強自己的規劃能力

## 其它加分條件:

- 使用過網站規劃相關工具(例如：Axure、Basamiq、UXPin、Invision等)
- 服務過傳產/貿易商/中大型企業類型之客戶
- 曾接觸過軟體客製化開發或SI相關產業
- 曾接觸過 Web 前端或後端技術
- 流利的英語溝通能力
- 曾任網頁設計、SI、app 開發相關公司職務佳

---------

了解這份工作，可以觀看這篇文章： https://blog.simular.co/ad8c3ff82d87

---------",低風險,0.241
546ad785-6dd3-4412-8e9b-fff1beb2a5a3,夏木樂股份有限公司,網站與軟體專案經理 (PM/TPM/SA),軟體專案主管,"我們是一間設計與軟體工程並重的公司，主要服務中大型企業建置網站或軟體系統。目前正在招募具有軟體管理經驗，並能夠替客戶規劃解決方案的專案經理。

## 工作內容： 

- 瞭解客戶需求，進行網站企劃，規劃符合客戶需求之網站規格
- 根據需求繪製 Wireframe，與團隊溝通系統規格
- 輔助業務人員報價前之系統企劃相關事宜
- 控管專案整體時程，負責與客戶端及內部溝通協調
- 維繫客戶，處理維保與系統調整等事宜

## 能力需求

- 曾擔任 PM, SA, PO 等軟體管理工作或洽談過軟體開發需求等相關經驗
- 曾有完整專案規劃與執行經驗
- 擅長各類現代化雲端工作輔助工具 (Gmail, Google Drive, Trello 等)
- 溝通能力佳，能正確傳達資訊，協助內外部工作協調
- 不害怕學習新知與技術，藉由技術知識加強自己的規劃能力

## 其它加分條件:

- 使用過網站規劃相關工具(例如：Axure、Basamiq、UXPin、Invision等)
- 服務過傳產/貿易商/中大型企業類型之客戶
- 曾接觸過軟體客製化開發或SI相關產業
- 曾接觸過 Web 前端或後端技術
- 流利的英語溝通能力
- 曾任網頁設計、SI、app 開發相關公司職務佳

---------

了解這份工作，可以觀看這篇文章： https://blog.simular.co/ad8c3ff82d87

---------",低風險,0.253
546ad785-6dd3-4412-8e9b-fff1beb2a5a3,夏木樂股份有限公司,網站與軟體專案經理 (PM/TPM/SA),資訊助理,"我們是一間設計與軟體工程並重的公司，主要服務中大型企業建置網站或軟體系統。目前正在招募具有軟體管理經驗，並能夠替客戶規劃解決方案的專案經理。

## 工作內容： 

- 瞭解客戶需求，進行網站企劃，規劃符合客戶需求之網站規格
- 根據需求繪製 Wireframe，與團隊溝通系統規格
- 輔助業務人員報價前之系統企劃相關事宜
- 控管專案整體時程，負責與客戶端及內部溝通協調
- 維繫客戶，處理維保與系統調整等事宜

## 能力需求

- 曾擔任 PM, SA, PO 等軟體管理工作或洽談過軟體開發需求等相關經驗
- 曾有完整專案規劃與執行經驗
- 擅長各類現代化雲端工作輔助工具 (Gmail, Google Drive, Trello 等)
- 溝通能力佳，能正確傳達資訊，協助內外部工作協調
- 不害怕學習新知與技術，藉由技術知識加強自己的規劃能力

## 其它加分條件:

- 使用過網站規劃相關工具(例如：Axure、Basamiq、UXPin、Invision等)
- 服務過傳產/貿易商/中大型企業類型之客戶
- 曾接觸過軟體客製化開發或SI相關產業
- 曾接觸過 Web 前端或後端技術
- 流利的英語溝通能力
- 曾任網頁設計、SI、app 開發相關公司職務佳

---------

了解這份工作，可以觀看這篇文章： https://blog.simular.co/ad8c3ff82d87

---------",低風險,0.268
cb017eac-8935-481e-b4ee-ef8db767a444,"經緯智庫股份有限公司 (MGR Consulting Co., Ltd.)","853 外商電腦製造 - Software Engineer (數名) - Automation, DevOps, Data Engineer, Frontend",全端工程師,"應徵請註明投遞項目,亦歡迎email履歷至 xenia.lin@mgr.com.tw

#1  Fullstack - Automation Team
#2  DevOps
#3  Frontend ( with UI/UX experience)

=================
#1 全端工程師 - Automation Team
=================

* 開發經驗: 4+ years 為佳
* 工作內容:  Automation 自動化測試平台功能開發
* 擅長技能: Python + Javascript   (必要),  具備 react.js, Node.js 經驗為佳

=================
#2 DevOps
=================
* 5-8 年 DevOps 或相關領域經驗為佳
* 熟悉 Git 版本控制與 Unix 系統
* 精通 AWS 雲端 與 Docker
* 熟悉至少一種程式語言（TypeScript、NodeJS、Python）
* 了解微服務架構與資料庫 (SQL)
* 具備 Azure 或 Google Cloud 經驗者優先
* 熟悉 TCP/IP 協議 工具設計
* 電腦科學或軟體工程碩士學位
* 具備基本英文溝通能力

=================
#3 Frontend ( with UI/UX experience)
=================
* 4 年以上 UI/UX 設計或相關經驗，具備設計作品集
* 熟悉線框工具（如 Wireframe.cc、InVision）
* 精通Adobe Illustrator、Photoshop
* 具備良好的溝通協作與時間管理能力
* 具備前端開發經驗（至少 2 年）
* 熟練掌握 HTML、CSS
* 熟悉響應式設計與前端優化技術",低風險,0.262
cb017eac-8935-481e-b4ee-ef8db767a444,"經緯智庫股份有限公司 (MGR Consulting Co., Ltd.)","853 外商電腦製造 - Software Engineer (數名) - Automation, DevOps, Data Engineer, Frontend",後端工程師,"應徵請註明投遞項目,亦歡迎email履歷至 xenia.lin@mgr.com.tw

#1  Fullstack - Automation Team
#2  DevOps
#3  Frontend ( with UI/UX experience)

=================
#1 全端工程師 - Automation Team
=================

* 開發經驗: 4+ years 為佳
* 工作內容:  Automation 自動化測試平台功能開發
* 擅長技能: Python + Javascript   (必要),  具備 react.js, Node.js 經驗為佳

=================
#2 DevOps
=================
* 5-8 年 DevOps 或相關領域經驗為佳
* 熟悉 Git 版本控制與 Unix 系統
* 精通 AWS 雲端 與 Docker
* 熟悉至少一種程式語言（TypeScript、NodeJS、Python）
* 了解微服務架構與資料庫 (SQL)
* 具備 Azure 或 Google Cloud 經驗者優先
* 熟悉 TCP/IP 協議 工具設計
* 電腦科學或軟體工程碩士學位
* 具備基本英文溝通能力

=================
#3 Frontend ( with UI/UX experience)
=================
* 4 年以上 UI/UX 設計或相關經驗，具備設計作品集
* 熟悉線框工具（如 Wireframe.cc、InVision）
* 精通Adobe Illustrator、Photoshop
* 具備良好的溝通協作與時間管理能力
* 具備前端開發經驗（至少 2 年）
* 熟練掌握 HTML、CSS
* 熟悉響應式設計與前端優化技術",低風險,0.247
cb017eac-8935-481e-b4ee-ef8db767a444,"經緯智庫股份有限公司 (MGR Consulting Co., Ltd.)","853 外商電腦製造 - Software Engineer (數名) - Automation, DevOps, Data Engineer, Frontend",前端工程師,"應徵請註明投遞項目,亦歡迎email履歷至 xenia.lin@mgr.com.tw

#1  Fullstack - Automation Team
#2  DevOps
#3  Frontend ( with UI/UX experience)

=================
#1 全端工程師 - Automation Team
=================

* 開發經驗: 4+ years 為佳
* 工作內容:  Automation 自動化測試平台功能開發
* 擅長技能: Python + Javascript   (必要),  具備 react.js, Node.js 經驗為佳

=================
#2 DevOps
=================
* 5-8 年 DevOps 或相關領域經驗為佳
* 熟悉 Git 版本控制與 Unix 系統
* 精通 AWS 雲端 與 Docker
* 熟悉至少一種程式語言（TypeScript、NodeJS、Python）
* 了解微服務架構與資料庫 (SQL)
* 具備 Azure 或 Google Cloud 經驗者優先
* 熟悉 TCP/IP 協議 工具設計
* 電腦科學或軟體工程碩士學位
* 具備基本英文溝通能力

=================
#3 Frontend ( with UI/UX experience)
=================
* 4 年以上 UI/UX 設計或相關經驗，具備設計作品集
* 熟悉線框工具（如 Wireframe.cc、InVision）
* 精通Adobe Illustrator、Photoshop
* 具備良好的溝通協作與時間管理能力
* 具備前端開發經驗（至少 2 年）
* 熟練掌握 HTML、CSS
* 熟悉響應式設計與前端優化技術",低風險,0.264
